fdc_id,name,data_type,protein,fat,carbs,kcal,alcohol,caffeine,fiber,sodium,sugar_added,cholesterol,fat_trans,fat_sat,fat_mono,fat_poly,sugar,density
172801,"Toaster pastries, brown-sugar-cinnamon",sr_legacy_food,4.06,7.98,72.64,370.0,,,2.3,361.0,,,,,,,27.24,
172802,Wonton wrappers (includes egg roll wrappers),sr_legacy_food,9.8,1.5,57.9,291.0,0.0,,1.8,572.0,,9.0,,0.263,0.195,0.61,,
172803,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",sr_legacy_food,0.0,0.0,27.7,53.0,0.0,0.0,0.2,10600.0,,0.0,,0.0,0.0,0.0,0.0,0.9332670265708669
172804,"Leavening agents, baking powder, double-acting, straight phosphate",sr_legacy_food,0.1,0.0,24.1,51.0,0.0,0.0,0.2,7893.0,,0.0,,0.0,0.0,0.0,0.0,0.9332670265708669
172805,"Leavening agents, baking powder, low-sodium",sr_legacy_food,0.1,0.4,46.9,97.0,0.0,0.0,2.2,90.0,,0.0,,0.073,0.006,0.121,0.0,1.0144206810552903
172806,"Bread, crumbs, dry, grated, seasoned",sr_legacy_food,14.13,5.48,68.49,383.0,0.0,0.0,4.9,2100.0,,1.0,,1.391,1.168,2.3,5.74,0.5072103405276451
172807,"Cookies, oatmeal, prepared from recipe, without raisins",sr_legacy_food,6.8,17.9,66.4,447.0,,,,598.0,,36.0,,3.581,7.669,5.589,,
172808,"Cookies, chocolate chip, prepared from recipe, made with butter",sr_legacy_food,5.7,28.4,58.2,488.0,,,,341.0,,70.0,,14.071,8.241,4.541,,
172809,"Bread, protein, (includes gluten), toasted",sr_legacy_food,13.2,2.4,48.1,270.0,0.0,0.0,3.3,444.0,,0.0,,0.364,0.201,1.109,1.44,
172810,"Rolls, dinner, plain, prepared from recipe, made with low fat (2%) milk",sr_legacy_food,8.5,7.3,53.4,316.0,0.0,,1.9,415.0,,35.0,,1.795,2.881,2.006,,
172811,"Pie crust, cookie-type, prepared from recipe, graham cracker, chilled",sr_legacy_food,4.1,24.4,63.9,484.0,0.0,0.0,1.5,560.0,,0.0,,5.092,11.142,6.769,37.57,
172812,"Crackers, matzo, egg and onion",sr_legacy_food,10.0,3.9,77.1,391.0,,,5.0,285.0,,45.0,,0.936,0.987,1.001,,
172813,"Pie crust, cookie-type, prepared from recipe, vanilla wafer, chilled",sr_legacy_food,3.7,36.2,50.2,531.0,0.0,0.0,0.1,515.0,,39.0,,7.434,15.647,10.682,7.33,0.5452511160672184
172814,"Pie crust, standard-type, prepared from recipe, unbaked",sr_legacy_food,5.7,30.8,42.3,469.0,0.0,0.0,3.4,482.0,,0.0,,7.674,13.5,8.119,0.15,
172815,"Bread, cornbread, dry mix, unenriched (includes corn muffin mix)",sr_legacy_food,7.0,12.2,69.5,418.0,,,6.5,1111.0,,2.0,,3.091,6.719,1.682,,
172816,"Bread, pita, white, unenriched",sr_legacy_food,9.1,1.2,55.7,275.0,,,2.2,536.0,,0.0,,0.166,0.105,0.535,,
172817,"Bread, raisin, unenriched",sr_legacy_food,7.9,4.4,52.3,274.0,,,4.3,390.0,,0.0,,1.081,2.294,0.679,,
172818,"Bread, white, commercially prepared, low sodium, no salt",sr_legacy_food,8.2,3.6,49.6,267.0,0.0,0.0,2.3,298.0,,1.0,,0.811,1.612,0.744,4.31,0.16907011350921503
172819,"Cookies, butter, commercially prepared, unenriched",sr_legacy_food,6.1,18.8,68.9,467.0,,,0.8,351.0,,117.0,,11.051,5.522,0.982,,
172820,"Cookies, chocolate chip, commercially prepared, regular, higher fat, unenriched",sr_legacy_food,5.4,22.6,66.8,481.0,,11.0,2.5,315.0,,0.0,,7.476,11.671,2.367,,
172821,"Cookies, ladyfingers, without lemon juice and rind",sr_legacy_food,10.6,9.1,59.7,363.0,,,1.0,147.0,,221.0,,3.022,3.745,1.423,,
172822,"Crackers, melba toast, plain, without salt",sr_legacy_food,12.1,3.2,76.6,390.0,0.0,,6.3,19.0,,0.0,,0.445,0.782,1.282,,0.1394828436451024
172823,"Crackers, whole-wheat, low salt",sr_legacy_food,8.8,17.2,68.6,443.0,0.0,0.0,10.5,186.0,,0.0,,3.393,5.88,6.596,0.37,0.39731476674665533
172824,"Danish pastry, cinnamon, unenriched",sr_legacy_food,7.0,22.4,44.6,403.0,,,1.2,371.0,,21.0,,5.681,12.515,2.933,,
172825,"Danish pastry, fruit, unenriched (includes apple, cinnamon, raisin, strawberry)",sr_legacy_food,5.4,18.5,47.8,371.0,,,1.9,354.0,,40.0,,2.826,5.937,1.508,,
172826,"Bread, white, commercially prepared, toasted, low sodium no salt",sr_legacy_food,9.0,4.0,54.4,293.0,,,,376.0,,1.0,,0.892,1.771,0.818,,
172827,"Danish pastry, lemon, unenriched",sr_legacy_food,5.4,18.5,47.8,371.0,,,1.9,354.0,,40.0,,2.826,5.937,1.508,,
172828,"English muffins, plain, unenriched, with calcium propionate (includes sourdough)",sr_legacy_food,7.7,1.8,46.0,235.0,,,2.7,464.0,,0.0,,0.259,0.302,0.888,,
172829,"Quail, breast, meat only, raw",sr_legacy_food,22.59,2.99,0.0,123.0,,,0.0,55.0,,58.0,,0.87,0.84,0.77,,
172830,"Chicken, broiler, rotisserie, BBQ, wing, meat and skin",sr_legacy_food,23.42,18.04,0.6,257.0,0.0,0.0,0.0,579.0,,129.0,0.164,4.627,7.332,2.177,0.6,
172831,"Ruffed Grouse, breast meat, skinless, raw",sr_legacy_food,25.94,0.88,0.0,112.0,0.0,0.0,0.0,50.0,,40.0,0.0,0.13,0.042,0.132,0.0,
172832,"Emu, ground, raw",sr_legacy_food,22.77,4.03,0.0,134.0,0.0,0.0,0.0,56.0,,69.0,,1.022,1.607,0.557,0.0,
172833,"Emu, ground, cooked, pan-broiled",sr_legacy_food,28.43,4.65,0.0,163.0,0.0,0.0,0.0,65.0,,87.0,0.153,1.242,1.953,0.677,0.0,
172834,"Emu, full rump, cooked, broiled",sr_legacy_food,33.67,2.68,0.0,168.0,0.0,0.0,0.0,110.0,,129.0,,0.87,1.079,0.613,0.0,
172835,"Emu, inside drum, raw",sr_legacy_food,22.22,1.49,0.0,108.0,0.0,0.0,0.0,102.0,,67.0,,0.386,0.532,0.256,0.0,
172836,"Emu, inside drums, cooked, broiled",sr_legacy_food,32.38,2.01,0.0,156.0,0.0,0.0,0.0,118.0,,91.0,,0.654,0.859,0.408,0.0,
172837,"Emu, outside drum, raw",sr_legacy_food,23.08,0.48,0.0,103.0,0.0,0.0,0.0,100.0,,78.0,,0.122,0.202,0.07,0.0,
172838,"Emu, oyster, raw",sr_legacy_food,22.81,4.86,0.0,141.0,0.0,0.0,0.0,150.0,,81.0,,1.231,1.937,0.671,0.0,
172839,"Ostrich, inside leg, raw",sr_legacy_food,22.39,1.72,0.0,111.0,0.0,0.0,0.0,72.0,,66.0,,0.6,0.6,0.38,0.0,
172840,"Ostrich, inside leg, cooked",sr_legacy_food,29.01,1.94,0.0,141.0,0.0,0.0,0.0,83.0,,73.0,,0.7,0.67,0.32,0.0,
172841,"Ostrich, inside strip, raw",sr_legacy_food,23.69,2.87,0.0,127.0,0.0,0.0,0.0,76.0,,73.0,,0.923,1.179,0.591,0.0,
172842,"Ostrich, inside strip, cooked",sr_legacy_food,29.37,4.26,0.0,164.0,0.0,0.0,0.0,73.0,,97.0,,1.71,1.74,0.74,0.0,
172843,"Ostrich, oyster, cooked",sr_legacy_food,28.81,3.97,0.0,159.0,0.0,0.0,0.0,81.0,,90.0,,1.69,1.45,0.51,0.0,
172844,"Ostrich, round, raw",sr_legacy_food,21.99,2.4,0.0,116.0,0.0,0.0,0.0,72.0,,71.0,,0.81,0.85,0.52,0.0,
172845,"Ostrich, tenderloin, raw",sr_legacy_food,22.07,3.19,0.0,123.0,0.0,0.0,0.0,86.0,,80.0,,1.17,1.23,0.75,0.0,
172846,"Ostrich, tip trimmed, raw",sr_legacy_food,21.85,2.3,0.0,114.0,0.0,0.0,0.0,67.0,,72.0,,0.86,0.79,0.45,0.0,
172847,"Turkey, ground, fat free, raw",sr_legacy_food,23.57,1.95,0.0,112.0,0.0,0.0,0.0,51.0,,55.0,0.017,0.487,0.512,0.594,0.0,
172848,"Turkey, ground, fat free, pan-broiled crumbles",sr_legacy_food,31.69,2.71,0.0,151.0,0.0,0.0,0.0,61.0,,71.0,0.024,0.717,0.751,0.843,0.0,
172849,"Turkey, ground, fat free, patties, broiled",sr_legacy_food,28.99,2.48,0.0,138.0,0.0,0.0,0.0,59.0,,65.0,0.023,0.673,0.713,0.759,0.0,
172850,"Turkey, ground, 93% lean, 7% fat, raw",sr_legacy_food,18.73,8.34,0.0,150.0,0.0,0.0,0.0,69.0,,74.0,0.112,2.17,2.843,2.537,0.0,
172851,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",sr_legacy_food,27.1,11.6,0.0,213.0,0.0,0.0,0.0,90.0,,104.0,0.144,2.966,3.895,3.562,0.0,
172852,"Chicken, broilers or fryers, dark meat, drumstick, meat only, cooked, braised",sr_legacy_food,23.93,5.95,0.0,149.0,0.0,0.0,0.0,117.0,,132.0,0.03,1.601,2.375,1.28,0.0,
